12984,5.25,7.07
12995,5.28,7.09
13005,5.30,7.12
13016,5.23,7.13
13026,5.15,7.11
13036,5.11,7.12
13047,5.20,7.13
13057,5.35,7.18
13068,5.33,7.21
13078,5.33,7.22
13088,5.36,7.22
13099,5.37,7.26
13109,5.35,7.27
13119,5.34,7.29
13130,5.37,7.31
13140,5.39,7.33
13150,5.43,7.38
13161,5.69,7.51
13171,5.92,7.56
13182,5.88,7.40
13192,5.75,7.33
13202,5.63,7.33
13213,5.56,7.39
13223,5.69,7.44
13233,5.96,7.52
13243,6.01,7.55
13254,5.93,7.59
13264,5.88,7.60
13275,5.84,7.62
13285,5.77,7.61
13296,5.65,7.61
13306,5.40,7.51
13316,5.20,7.46
13327,5.12,7.44
13337,5.19,7.42
13348,5.34,7.38
13358,5.42,7.34
13369,5.51,7.31
13379,5.57,7.27
13390,5.60,7.25
13400,5.60,7.20
13411,5.61,7.12
13421,5.64,7.11
13432,5.68,7.16
13442,5.69,7.20
13453,5.65,7.20
13463,5.55,7.18
13473,5.42,7.11
13484,5.21,7.00
13494,4.99,6.92
13505,4.77,6.85
13515,4.58,6.81
13526,4.38,6.78
13536,4.20,6.73
13546,3.99,6.67
13557,3.81,6.62
13567,3.57,6.47
13578,3.37,6.33
13588,3.18,6.23
13598,2.99,6.14
13608,2.82,6.09
13619,2.68,6.10
13629,2.51,6.12
13639,2.34,6.10
13649,2.15,6.06
13659,1.89,5.99
13670,1.63,5.89
13680,1.44,5.81
13690,1.30,5.77
13701,1.21,5.77
13711,1.20,5.82
13721,1.19,5.85
13731,1.13,5.83
13741,1.04,5.84
13752,0.92,5.84
13762,0.79,5.75
13772,0.62,5.63
13783,0.44,5.55
13793,0.34,5.56
13804,0.25,5.64
13814,0.15,5.67
13824,0.02,5.76
13835,-0.10,5.83
13845,-0.18,5.86
13856,-0.23,5.89
13866,-0.30,5.97
13876,-0.41,6.07
13887,-0.56,6.09
13897,-0.76,6.06
13907,-0.96,6.02
13917,-1.10,5.97
13928,-1.18,5.96
13938,-1.17,5.99
13949,-1.12,6.07
13959,-1.06,6.18
13969,-1.09,6.22
13980,-1.20,6.17
13990,-1.33,6.07
14001,-1.58,5.98
14011,-1.81,5.96
14022,-2.05,5.99
14032,-2.17,6.06
14043,-2.31,6.09
14053,-2.44,6.11
14063,-2.65,6.12
14074,-2.82,6.16
14084,-2.97,6.15
14094,-3.16,6.08
14105,-3.32,6.05
14115,-3.48,6.06
14125,-3.71,6.07
14136,-3.90,6.05
14146,-4.10,6.06
14157,-4.29,6.08
14167,-4.48,6.08
14177,-4.60,6.05
14188,-4.75,6.03
14198,-4.90,6.02
14208,-5.02,5.97
14219,-5.15,5.91
14229,-5.23,5.89
14240,-5.33,5.89
14250,-5.47,5.89
14261,-5.67,5.81
14271,-5.85,5.73
14282,-6.04,5.66
14292,-6.16,5.63
14302,-6.25,5.61
14313,-6.28,5.65
14323,-6.32,5.69
14334,-6.37,5.75
14344,-6.40,5.79
14354,-6.55,5.74
14365,-6.71,5.66
14375,-6.85,5.54
14385,-7.02,5.44
14395,-7.13,5.41
14406,-7.17,5.43
14416,-7.21,5.44
14426,-7.29,5.45
14437,-7.42,5.45
14447,-7.54,5.42
14457,-7.66,5.38
14467,-7.80,5.32
14478,-7.96,5.31
14488,-8.14,5.30
14498,-8.31,5.29
14509,-8.51,5.29
14519,-8.75,5.25
14530,-8.88,5.19
14540,-9.01,5.16
14550,-9.06,5.18
14561,-9.13,5.20
14571,-9.27,5.19
14582,-9.42,5.16
14592,-9.61,5.08
14603,-9.81,5.00
14613,-9.95,4.95
14624,-10.15,4.89
14635,-10.31,4.83
14646,-10.43,4.80
14657,-10.49,4.79
14668,-10.55,4.77
14679,-10.61,4.74
14690,-10.72,4.70
14701,-10.81,4.69
14711,-10.87,4.71
14722,-10.94,4.72
14733,-11.10,4.67
14744,-11.29,4.58
14755,-11.42,4.49
14766,-11.50,4.45
14777,-11.58,4.39
14788,-11.64,4.37
14799,-11.66,4.39
14810,-11.71,4.39
14821,-11.82,4.40
14832,-11.92,4.37
14843,-12.08,4.32
14854,-12.26,4.29
14865,-12.42,4.28
14876,-12.51,4.24
14886,-12.56,4.23
14897,-12.65,4.24
14908,-12.74,4.27
14919,-12.84,4.29
14930,-13.03,4.25
14941,-13.21,4.18
14952,-13.34,4.15
14963,-13.48,4.13
14974,-13.62,4.03
14985,-13.77,3.98
14996,-13.91,3.98
15007,-14.02,4.01
15018,-14.15,4.02
15029,-14.28,3.97
15040,-14.43,3.92
15050,-14.59,3.90
15061,-14.77,3.89
15072,-14.95,3.83
15083,-15.08,3.81
15094,-15.26,3.78
15105,-15.47,3.75
15116,-15.68,3.67
15127,-15.82,3.62
15138,-15.89,3.59
15148,-15.90,3.59
15159,-15.90,3.63
15170,-15.90,3.64
15181,-15.99,3.62
15192,-16.13,3.54
15203,-16.31,3.53
15214,-16.36,3.47
15225,-16.47,3.48
15236,-16.57,3.49
15246,-16.72,3.49
15257,-16.88,3.44
15268,-17.02,3.38
15279,-17.18,3.34
15290,-17.34,3.28
15301,-17.48,3.23
15312,-17.62,3.21
15323,-17.77,3.20
15334,-17.99,3.11
15344,-18.16,3.01
15355,-18.31,2.97
15366,-18.41,2.98
15377,-18.51,3.02
15388,-18.61,3.01
15399,-18.72,2.98
15410,-18.80,2.94
15421,-18.87,2.94
15431,-18.95,2.92
15442,-19.03,2.90
15453,-19.12,2.87
15464,-19.16,2.88
15475,-19.21,2.89
15486,-19.32,2.88
15497,-19.48,2.84
15508,-19.64,2.79
15518,-19.74,2.77
15529,-19.80,2.78
15540,-19.78,2.82
15551,-19.74,2.85
15562,-19.75,2.88
15573,-19.82,2.85
15584,-19.96,2.79
15595,-20.15,2.74
15606,-20.32,2.68
15616,-20.43,2.65
15627,-20.47,2.65
15638,-20.52,2.67
15649,-20.59,2.67
15660,-20.70,2.63
15671,-20.81,2.58
15682,-20.90,2.53
15693,-20.93,2.50
15703,-20.97,2.49
15714,-21.03,2.49
15725,-21.10,2.47
15736,-21.14,2.44
15747,-21.16,2.41
15758,-21.20,2.39
15769,-21.23,2.38
15780,-21.25,2.37
15791,-21.23,2.40
15802,-21.16,2.45
15813,-21.12,2.50
15824,-21.14,2.50
15835,-21.17,2.49
15845,-21.19,2.51
15856,-21.16,2.56
15867,-21.15,2.59
15878,-21.18,2.59
15889,-21.23,2.60
15900,-21.32,2.61
15911,-21.41,2.58
15922,-21.49,2.53
15933,-21.55,2.53
15944,-21.61,2.53
15955,-21.67,2.52
15966,-21.64,2.49
15976,-21.59,2.46
15987,-21.54,2.44
15998,-21.46,2.45
16009,-21.40,2.47
16020,-21.30,2.46
16031,-21.15,2.46
16042,-21.01,2.53
16053,-20.91,2.57
16064,-20.88,2.59
16074,-20.92,2.57
16085,-20.97,2.52
16096,-20.98,2.47
16107,-20.92,2.46
16118,-20.86,2.48
16129,-20.81,2.50
16140,-20.78,2.52
16150,-20.77,2.55
16161,-20.78,2.55
16172,-20.78,2.54
16183,-20.79,2.56
16194,-20.75,2.55
16205,-20.75,2.54
16216,-20.75,2.54
16227,-20.68,2.52
16238,-20.57,2.49
16248,-20.47,2.51
16259,-20.39,2.55
16270,-20.29,2.53
16281,-20.18,2.52
16292,-20.09,2.52
16302,-19.99,2.51
16313,-19.94,2.50
16324,-19.92,2.51
16335,-19.81,2.52
16346,-19.60,2.51
16357,-19.36,2.48
16368,-19.10,2.46
16379,-18.86,2.45
16390,-18.71,2.48
16401,-18.67,2.47
16411,-18.75,2.44
16422,-18.87,2.38
16433,-18.90,2.29
16444,-18.70,2.28
16455,-18.36,2.27
16466,-17.95,2.26
16477,-17.58,2.22
16488,-17.27,2.15
16499,-17.05,2.06
16509,-16.71,2.02
16520,-16.47,1.97
16531,-16.03,1.97
16542,-15.59,2.10
16553,-15.22,2.20
16564,-14.90,2.24
16575,-14.53,2.33
16586,-14.15,2.38
16597,-13.69,2.31
16607,-13.16,2.23
16618,-12.57,2.19
16629,-12.05,2.15
16640,-11.50,2.08
16651,-11.08,1.89
16662,-10.77,1.74
16673,-10.47,1.65
16684,-10.15,1.57
16694,-9.91,1.50
16705,-9.61,1.49
16715,-9.36,1.44
16726,-9.10,1.41
16736,-8.92,1.34
16746,-8.72,1.20
16757,-8.52,1.19
16767,-8.21,1.14
16778,-7.96,1.10
16788,-7.71,1.08
16798,-7.39,1.02
16808,-7.14,0.96
16819,-6.91,0.94
16829,-6.73,0.89
16839,-6.52,0.92
16849,-6.45,0.84
16859,-6.33,0.69
16869,-6.08,0.59
16880,-5.81,0.58
16890,-5.51,0.56
16900,-5.18,0.53
16910,-4.76,0.51
16921,-4.40,0.47
16931,-4.03,0.44
16941,-3.60,0.39
16951,-3.29,0.34
16962,-3.01,0.29
16972,-2.64,0.28
16982,-2.32,0.26
16993,-1.91,0.28
17003,-1.38,0.32
17013,-0.88,0.31
17023,-0.33,0.30
17034,0.11,0.28
17044,0.57,0.20
17054,0.96,0.14
17064,1.29,0.04
17074,1.64,-0.07
17084,1.83,-0.18
17095,2.04,-0.22
17105,2.32,-0.27
17116,2.53,-0.27
17126,2.99,-0.13
17137,3.31,-0.11
17147,3.70,-0.16
17157,3.98,-0.24
17168,4.28,-0.36
17178,4.56,-0.43
17189,4.88,-0.51
17199,5.16,-0.58
17209,5.51,-0.60
17219,5.90,-0.60
17230,6.31,-0.64
17240,6.63,-0.69
17250,6.92,-0.82
17261,7.21,-0.88
17271,7.62,-0.90
17282,7.96,-0.93
17292,8.31,-0.93
17303,8.51,-0.94
17313,8.64,-0.94
17323,8.75,-1.00
17334,8.87,-1.04
17344,9.01,-1.07
17354,9.23,-1.04
17365,9.53,-0.96
17375,9.89,-0.92
17385,10.10,-0.95
17396,10.32,-1.05
17407,10.47,-1.17
17418,10.62,-1.30
17429,10.80,-1.37
17439,11.04,-1.40
17450,11.30,-1.40
17461,11.60,-1.37
17472,11.98,-1.31
17483,12.35,-1.23
17494,12.62,-1.18
17505,12.87,-1.15
17516,13.10,-1.12
17526,13.34,-1.11
17537,13.59,-1.10
17548,13.76,-1.09
17559,13.95,-1.07
17570,14.16,-1.05
17580,14.40,-1.01
17591,14.59,-0.92
17602,14.82,-0.83
17613,15.06,-0.80
17624,15.35,-0.81
17634,15.61,-0.85
17645,15.89,-0.91
17656,16.19,-0.96
17667,16.54,-0.92
17677,16.83,-0.86
17688,17.15,-0.81
17699,17.47,-0.79
17710,17.75,-0.82
17721,18.04,-0.79
17731,18.46,-0.81
17742,18.89,-0.88
17753,19.34,-0.93
17764,19.75,-0.94
17775,20.16,-0.96
17785,20.56,-1.04
17796,20.97,-1.12
17807,21.39,-1.11
17818,21.78,-1.08
17829,22.03,-1.07
17840,22.32,-1.08
17851,22.70,-1.03
17861,23.12,-1.00
17872,23.54,-0.99
17883,24.09,-0.98
17894,24.72,-0.92
17905,25.35,-0.86
17916,25.89,-0.83
17926,26.30,-0.81
17937,26.60,-0.82
17948,26.90,-0.84
17959,27.18,-0.84
17970,27.50,-0.83
17980,27.78,-0.80
17991,28.10,-0.75
18002,28.41,-0.73
18013,28.68,-0.73
18024,28.93,-0.73
18035,29.20,-0.70
18045,29.42,-0.71
18056,29.65,-0.72
18067,29.88,-0.73
18078,30.10,-0.74
18089,30.31,-0.74
18100,30.55,-0.74
18110,30.83,-0.73
18121,31.08,-0.73
18132,31.28,-0.75
18143,31.46,-0.79
18153,31.64,-0.81
18164,31.83,-0.79
18175,32.05,-0.76
18186,32.22,-0.76
18197,32.41,-0.77
18208,32.59,-0.76
18219,32.76,-0.76
18230,32.89,-0.78
18240,33.03,-0.79
18251,33.18,-0.80
18262,33.32,-0.80
18273,33.49,-0.79
18284,33.64,-0.76
18294,33.74,-0.78
18305,33.82,-0.77
18316,33.88,-0.78
18327,33.94,-0.79
18338,33.98,-0.80
18349,34.02,-0.82
18360,34.09,-0.83
18371,34.21,-0.82
18381,34.31,-0.80
18392,34.41,-0.83
18403,34.45,-0.87
18414,34.47,-0.90
18425,34.53,-0.88
18436,34.61,-0.83
18446,34.69,-0.79
18457,34.71,-0.78
18468,34.72,-0.80
18479,34.73,-0.83
18490,34.73,-0.87
18500,34.76,-0.90
18511,34.80,-0.92
18522,34.80,-0.90
18533,34.73,-0.91
18544,34.60,-0.91
18554,34.49,-0.93
18565,34.35,-0.96
18576,34.22,-0.98
18587,34.09,-0.96
18598,34.00,-0.98
18609,33.88,-0.99
18619,33.76,-1.02
18630,33.66,-1.05
18641,33.59,-1.10
18652,33.51,-1.17
18663,33.38,-1.26
18674,33.23,-1.35
18685,33.11,-1.47
18696,32.94,-1.58
18706,32.76,-1.66
18717,32.59,-1.69
18728,32.39,-1.69
18739,32.10,-1.69
18750,31.83,-1.67
18761,31.60,-1.63
18772,31.34,-1.58
18783,31.06,-1.55
18793,30.81,-1.54
18804,30.48,-1.54
18815,30.18,-1.53
18826,29.81,-1.55
18837,29.40,-1.60
18847,29.06,-1.62
18858,28.63,-1.61
18869,28.19,-1.66
18880,27.80,-1.72
18891,27.34,-1.73
18902,26.87,-1.69
18913,26.51,-1.69
18924,26.05,-1.70
18934,25.60,-1.73
18945,25.21,-1.75
18956,24.84,-1.72
18967,24.45,-1.66
18978,24.17,-1.57
18989,23.79,-1.56
19000,23.38,-1.69
19011,22.93,-1.75
19022,22.45,-1.75
19032,22.09,-1.71
19043,21.76,-1.63
19054,21.44,-1.59
19065,21.15,-1.63
19076,20.79,-1.66
19087,20.45,-1.76
19097,20.04,-1.86
19108,19.62,-1.90
19119,19.15,-1.85
19130,18.65,-1.82
19141,18.17,-1.75
19152,17.84,-1.74
19163,17.52,-1.71
19173,17.16,-1.61
19184,16.90,-1.48
19195,16.69,-1.35
19206,16.51,-1.28
19217,16.25,-1.15
19228,15.99,-1.00
19239,15.67,-0.81
19249,15.29,-0.59
19260,14.93,-0.45
19271,14.51,-0.27
19282,14.15,-0.10
19292,13.85,0.06
19303,13.53,0.28
19314,13.17,0.51
19325,12.85,0.71
19335,12.55,0.85
19346,12.27,1.01
19357,11.94,1.24
19368,11.63,1.49
19379,11.30,1.77
19390,10.89,2.06
19401,10.49,2.30
19411,9.97,2.46
19422,9.42,2.60
19432,8.96,2.79
19443,8.57,3.00
19453,8.21,3.24
19463,7.90,3.47
19474,7.49,3.69
19484,7.14,3.83
19495,6.75,3.93
19505,6.43,3.98
19516,6.06,4.05
19526,5.77,4.14
19536,5.45,4.24
19547,5.21,4.31
19557,4.99,4.41
19568,4.73,4.49
19578,4.51,4.56
19588,4.28,4.62
19599,4.13,4.65
19609,3.98,4.66
19620,3.83,4.65
19630,3.71,4.67
19641,3.64,4.71
19651,3.61,4.70
19662,3.56,4.70
19672,3.48,4.72
19682,3.39,4.70
19693,3.24,4.72
19703,3.05,4.74
19713,2.81,4.74
19724,2.60,4.82
19734,2.47,4.94
19744,2.42,4.96
19755,2.41,4.89
19765,2.39,4.67
19775,2.30,4.40
19786,2.24,4.14
19796,2.21,3.96
19806,2.24,3.46
19817,2.28,3.22
19827,2.30,3.01
19837,2.32,2.78
19848,2.33,2.55
19858,2.34,2.43
19869,2.29,2.28
19879,2.18,2.11
19889,2.14,1.97
19900,2.14,1.83
19910,2.16,1.70
19920,2.17,1.57
19931,2.20,1.42
19941,2.23,1.35
19951,2.22,1.24
19962,2.19,1.13
19972,2.14,1.00
19983,2.11,0.93
19993,2.12,0.82
20003,2.15,0.69
20013,2.18,0.63
20024,2.18,0.60
20034,2.20,0.57
20044,2.21,0.46
20054,2.20,0.52
20064,2.12,0.70
20074,2.01,0.79
20085,1.96,0.64
20095,1.93,0.51
20105,1.90,0.28
20115,1.88,0.02
20125,1.83,-0.28
20135,1.78,-0.60
20145,1.79,-0.93
20156,1.86,-1.22
20166,1.98,-1.53
20176,2.07,-1.83
20186,2.18,-2.15
20197,2.33,-2.47
20207,2.48,-2.57
20218,2.67,-2.67
20228,2.81,-2.82
20238,2.94,-3.03
20249,3.03,-3.24
20259,3.08,-3.41
20270,3.07,-3.65
20280,2.99,-3.96
20290,3.00,-4.31
20301,3.06,-4.54
20311,3.11,-4.75
20321,3.13,-5.02
20332,3.09,-5.30
20342,3.01,-5.60
20352,2.99,-5.75
20363,3.07,-5.89
20373,3.15,-6.05
20383,3.20,-6.23
20394,3.22,-6.47
20404,3.13,-6.70
20415,2.94,-6.97
20425,2.75,-7.17
20436,2.65,-7.43
20446,2.73,-7.59
20456,2.86,-7.74
20467,2.97,-7.93
20477,3.09,-8.20
20487,3.17,-8.55
20498,3.21,-8.77
20508,3.29,-9.02
20519,3.40,-9.25
20529,3.56,-9.41
20540,3.72,-9.50
20550,3.85,-9.65
20561,3.93,-9.78
20571,3.99,-9.92
20582,4.01,-10.16
20592,4.02,-10.48
20603,4.11,-10.71
20614,4.24,-10.81
20625,4.34,-10.93
20636,4.44,-11.09
20647,4.53,-11.37
20658,4.62,-11.65
20669,4.68,-11.86
20680,4.77,-12.14
20691,4.86,-12.32
20702,4.92,-12.53
20713,4.92,-12.77
20723,4.88,-12.96
20734,4.89,-13.08
20745,4.90,-13.30
20756,4.91,-13.43
20767,4.86,-13.58
20778,4.79,-13.74
20789,4.75,-13.99
20800,4.71,-14.17
20811,4.66,-14.27
20822,4.67,-14.37
20833,4.69,-14.55
20844,4.65,-14.76
20855,4.65,-15.01
20865,4.69,-15.22
20876,4.69,-15.32
20887,4.66,-15.47
20898,4.70,-15.70
20909,4.78,-15.91
20920,4.89,-16.11
20931,4.94,-16.31
20942,4.90,-16.46
20953,4.89,-16.67
20963,4.87,-16.73
20974,4.88,-16.80
20985,4.87,-16.92
20996,4.85,-17.07
21007,4.83,-17.29
21018,4.81,-17.43
21029,4.80,-17.60
21040,4.80,-17.82
21051,4.79,-18.03
21062,4.78,-18.23
21072,4.77,-18.40
21083,4.80,-18.57
21094,4.82,-18.73
21105,4.90,-18.93
21116,4.97,-19.09
21127,5.01,-19.30
21138,5.00,-19.57
21149,4.96,-19.80
21160,4.92,-20.00
21171,4.89,-20.20
21181,4.81,-20.42
21192,4.71,-20.62
21203,4.63,-20.77
21214,4.54,-20.95
21225,4.45,-21.11
21236,4.36,-21.25
21247,4.25,-21.43
21258,4.16,-21.58
21269,4.10,-21.68
21280,4.09,-21.78
21290,4.09,-21.86
21301,4.08,-21.96
21312,4.05,-22.07
21323,4.03,-22.16
21334,4.03,-22.26
21345,4.06,-22.32
21356,4.10,-22.35
21366,4.13,-22.35
21377,4.14,-22.37
21388,4.10,-22.40
21399,4.03,-22.45
21410,3.94,-22.49
21421,3.86,-22.56
21432,3.82,-22.62
21443,3.79,-22.68
21454,3.77,-22.70
21465,3.75,-22.74
21476,3.75,-22.78
21487,3.75,-22.82
21498,3.74,-22.86
21509,3.74,-22.91
21519,3.78,-22.94
21530,3.84,-22.95
21541,3.88,-23.00
21552,3.93,-23.11
21563,3.98,-23.22
21574,4.01,-23.25
21585,4.05,-23.20
21596,4.13,-23.26
21607,4.16,-23.30
21617,4.10,-23.32
21628,4.07,-23.26
21639,4.02,-23.04
21650,4.04,-22.92
21661,4.10,-22.84
21672,4.08,-22.64
21683,4.00,-22.40
21693,3.93,-22.20
21704,3.88,-22.00
21715,3.81,-21.86
21726,3.70,-21.74
21737,3.61,-21.58
21748,3.63,-21.45
21759,3.57,-21.28
21770,3.52,-21.10
21780,3.52,-20.89
21791,3.56,-20.74
21802,3.54,-20.64
21813,3.49,-20.49
21824,3.44,-20.35
21835,3.48,-20.26
21845,3.50,-19.98
21856,3.55,-19.62
21867,3.58,-19.28
21878,3.50,-18.92
21889,3.37,-18.61
21900,3.27,-18.31
21911,3.20,-17.91
21922,3.19,-17.53
21932,3.14,-17.19
21943,3.04,-16.89
21954,2.96,-16.45
21965,2.92,-16.09
21976,2.86,-15.65
21987,2.75,-15.27
21998,2.65,-14.95
22009,2.55,-14.53
22020,2.45,-13.98
22031,2.31,-13.40
22041,2.24,-13.04
22052,2.15,-12.62
22063,2.11,-12.22
22074,2.00,-11.73
22085,1.83,-11.22
22096,1.71,-10.68
22107,1.57,-10.13
22117,1.46,-9.71
22128,1.34,-9.10
22138,1.24,-8.62
22149,1.15,-8.16
22159,1.05,-7.68
22169,0.96,-7.31
22180,0.87,-6.89
22190,0.83,-6.43
22201,0.86,-5.94
22211,0.84,-5.50
22222,0.84,-4.98
22232,0.81,-4.56
22242,0.73,-4.20
22253,0.70,-3.75
22263,0.63,-3.43
22274,0.52,-3.03
22284,0.46,-2.64
22294,0.40,-2.26
22304,0.34,-1.80
22315,0.30,-1.42
22325,0.29,-1.02
22335,0.27,-0.55
22345,0.25,-0.19
22355,0.18,0.20
22365,0.12,0.56
22376,0.05,0.95
22386,-0.01,1.33
22396,-0.08,1.67
22406,-0.10,2.01
22416,-0.17,2.50
22426,-0.22,3.01
22437,-0.26,3.58
22447,-0.28,4.12
22458,-0.26,4.59
22468,-0.26,5.15
22478,-0.28,5.67
22488,-0.28,6.19
22499,-0.28,6.63
22509,-0.30,7.11
22519,-0.31,7.55
22529,-0.34,8.06
22539,-0.38,8.66
22550,-0.44,9.11
22560,-0.48,9.56
22570,-0.48,10.01
22581,-0.48,10.57
22592,-0.41,10.98
22603,-0.42,11.39
22613,-0.46,11.83
22624,-0.49,12.25
22635,-0.51,12.71
22646,-0.49,13.13
22657,-0.53,13.57
22668,-0.58,14.02
22678,-0.58,14.41
22689,-0.54,14.95
22700,-0.45,15.45
22711,-0.41,15.92
22722,-0.39,16.29
22732,-0.38,16.74
22743,-0.34,17.20
22754,-0.31,17.68
22765,-0.31,18.08
22776,-0.32,18.39
22787,-0.34,18.80
22797,-0.45,19.21
22808,-0.42,19.61
22819,-0.42,20.04
22830,-0.38,20.43
22841,-0.35,20.90
22852,-0.28,21.37
22862,-0.32,21.60
22873,-0.39,21.89
22884,-0.45,22.12
22895,-0.51,22.42
22906,-0.53,22.73
22917,-0.56,23.08
22928,-0.62,23.40
22939,-0.72,23.68
22949,-0.79,23.95
22960,-0.77,24.26
22971,-0.70,24.55
22982,-0.68,24.81
22993,-0.69,25.05
23004,-0.67,25.32
23015,-0.63,25.55
23026,-0.61,25.79
23037,-0.61,26.01
23047,-0.62,26.25
23058,-0.63,26.48
23069,-0.61,26.68
23080,-0.59,26.86
23091,-0.55,27.11
23102,-0.50,27.35
23112,-0.46,27.56
23123,-0.40,27.79
23134,-0.34,27.99
23145,-0.31,28.20
23156,-0.26,28.37
23167,-0.19,28.56
23178,-0.17,28.71
23189,-0.17,28.78
23199,-0.16,28.88
23210,-0.16,28.91
23221,-0.13,28.94
23232,-0.04,29.04
23243,0.05,29.17
23253,0.17,29.18
23264,0.33,29.15
23275,0.43,29.13
23286,0.51,29.11
23296,0.55,28.94
23307,0.58,28.70
23318,0.63,28.42
23329,0.66,28.19
23340,0.68,27.80
23350,0.70,27.35
23361,0.67,26.81
23372,0.63,26.30
23383,0.56,25.68
23393,0.47,25.02
23404,0.40,24.39
23415,0.40,23.88
23426,0.36,23.25
23437,0.30,22.64
23448,0.30,22.09
23459,0.30,21.58
23469,0.29,21.13
23480,0.29,20.62
23491,0.34,20.22
23502,0.38,19.84
23513,0.32,19.43
23523,0.33,19.14
23534,0.43,18.89
23545,0.52,18.68
23556,0.57,18.48
23567,0.61,18.30
23577,0.60,18.02
23588,0.58,17.70
23599,0.58,17.40
23610,0.59,17.11
23621,0.60,16.69
23631,0.66,16.26
23642,0.72,15.82
23653,0.69,15.27
23664,0.66,14.87
23675,0.58,14.35
23685,0.49,13.82
23696,0.38,13.21
23707,0.30,12.52
23718,0.24,11.92
23729,0.20,11.14
23740,0.24,10.44
23750,0.21,9.84
23761,0.12,9.22
23771,0.04,8.72
23781,-0.02,8.22
23791,-0.08,7.58
23802,-0.11,7.07
23812,-0.13,6.49
23822,-0.14,5.98
23833,-0.13,5.48
23843,-0.13,4.95
23853,-0.13,4.42
23864,-0.11,3.75
23874,-0.11,3.18
23885,-0.15,2.52
23895,-0.17,1.95
23906,-0.13,1.38
23916,-0.07,0.93
23926,-0.01,0.45
23936,0.05,-0.00
23946,0.11,-0.45
23956,0.13,-0.96
23966,0.13,-1.40
23977,0.10,-1.83
23987,0.07,-2.27
23997,0.02,-2.59
24007,0.00,-2.86
24018,0.09,-3.13
24028,0.12,-3.39
24038,0.10,-3.61
24048,0.07,-3.85
24059,0.05,-4.05
24069,0.06,-4.21
24079,0.02,-4.39
24089,0.06,-4.57
24099,0.09,-4.71
24109,0.14,-4.82
24120,0.16,-4.94
24130,0.16,-5.08
24140,0.15,-5.20
24150,0.16,-5.26
24160,0.19,-5.33
24171,0.24,-5.46
24181,0.25,-5.59
24191,0.29,-5.79
24202,0.28,-6.05
24212,0.21,-6.38
24222,0.04,-6.70
24232,-0.09,-6.93
24243,-0.17,-7.04
24253,-0.13,-6.99
24263,-0.01,-6.76
24273,0.09,-6.60
24284,0.11,-6.41
24294,0.13,-6.32
24304,0.09,-6.45
24315,0.05,-6.53
24325,0.01,-6.43
24335,0.00,-6.24
24345,0.04,-6.10
24355,0.13,-5.88
24366,0.14,-5.74
24376,0.21,-5.49
24387,0.29,-5.19
24397,0.35,-4.85
24407,0.41,-4.59
24418,0.44,-4.35
24428,0.47,-4.17
24439,0.46,-4.07
24449,0.54,-3.94
24460,0.63,-3.75
24470,0.71,-3.53
24480,0.82,-3.28
24490,1.01,-2.97
24501,1.25,-2.59
24511,1.43,-2.28
